carat,cut,color,clarity,depth,table,price,x,y,z,price_capped,volume
1.6,Ideal,J,VS1,62.0,53.0,10011,7.57,7.56,4.69,10011.0,268.404948
1.51,Premium,H,SI1,61.2,60.0,10012,7.46,7.37,4.54,10012.0,249.61010800000003
1.35,Premium,G,VS1,62.1,59.0,10012,7.06,7.02,4.37,10012.0,216.58244399999998
1.51,Very Good,E,SI2,63.2,56.0,10012,7.32,7.26,4.61,10012.0,244.99015200000002
1.51,Premium,H,SI1,61.3,60.0,10012,7.33,7.29,4.48,10012.0,239.39193600000004
1.51,Ideal,H,SI1,61.3,56.0,10012,7.44,7.4,4.55,10012.0,250.50480000000002
1.53,Premium,I,VS2,62.0,58.0,10013,7.36,7.41,4.58,10013.0,249.78220800000003
1.13,Ideal,F,VS1,60.9,57.0,10016,6.73,6.76,4.11,10016.0,186.983628
1.21,Premium,F,VS1,62.6,59.0,10018,6.81,6.76,4.25,10018.0,195.6513
1.01,Very Good,F,VVS1,62.9,57.0,10019,6.35,6.41,4.01,10019.0,163.22103499999997
1.5,Very Good,G,SI1,60.1,61.0,10019,7.28,7.4,4.41,10019.0,237.57552000000004
1.5,Very Good,G,SI1,62.1,58.0,10019,7.26,7.3,4.52,10019.0,239.55095999999998
1.04,Ideal,E,VVS2,62.9,55.0,10019,6.47,6.51,4.08,10019.0,171.84837599999997
1.26,Very Good,G,VVS2,60.9,56.0,10020,6.95,7.01,4.25,10020.0,207.057875
1.51,Premium,G,SI1,58.7,60.0,10020,7.55,7.48,4.41,10020.0,249.05034000000003
1.51,Premium,H,SI1,60.7,59.0,10020,7.43,7.39,4.5,10020.0,247.08464999999998
1.51,Premium,G,SI1,60.6,58.0,10020,7.47,7.39,4.5,10020.0,248.41485
1.51,Premium,G,SI1,59.7,58.0,10020,7.5,7.45,4.46,10020.0,249.2025
1.51,Premium,G,SI1,62.0,58.0,10020,7.31,7.26,4.52,10020.0,239.87911199999996
1.5,Very Good,H,VS2,60.9,59.0,10023,7.37,7.43,4.51,10023.0,246.96354099999996
1.12,Premium,F,VVS2,62.4,59.0,10028,6.58,6.66,4.13,10028.0,180.988164
1.27,Premium,F,VS1,60.3,58.0,10028,7.06,7.04,4.25,10028.0,211.2352
1.02,Very Good,E,IF,61.7,60.0,10029,6.38,6.52,3.98,10029.0,165.558448
1.66,Premium,G,SI2,59.1,58.0,10030,7.77,7.69,4.57,10030.0,273.063441
1.03,Very Good,F,IF,62.8,57.0,10032,6.4,6.47,4.04,10032.0,167.28832
1.52,Very Good,I,VS1,62.9,59.9,10032,7.27,7.31,4.59,10032.0,243.92958299999998
1.24,Premium,F,VS1,62.5,58.0,10033,6.87,6.83,4.28,10033.0,200.82658800000002
1.23,Very Good,F,VS1,62.0,59.0,10035,6.84,6.87,4.25,10035.0,199.7109
1.54,Very Good,G,SI1,61.3,59.0,10036,7.38,7.41,4.53,10036.0,247.726674
1.5,Good,G,VS1,63.6,57.0,10036,7.23,7.14,4.57,10036.0,235.913454
1.22,Ideal,G,VVS2,62.3,56.0,10038,6.81,6.84,4.25,10038.0,197.9667
1.3,Ideal,G,VS1,62.0,55.0,10038,6.98,7.02,4.34,10038.0,212.658264
1.5,Premium,H,SI1,59.0,62.0,10038,7.39,7.31,4.56,10038.0,246.33530399999998
1.59,Premium,I,VS2,60.2,60.0,10039,7.58,7.61,4.57,10039.0,263.61496600000004
2.09,Premium,I,SI2,60.1,59.0,10042,8.34,8.3,5.0,10042.0,346.11
1.83,Premium,I,VS2,60.5,60.0,10043,7.93,7.86,4.78,10043.0,297.936444
1.07,Ideal,E,VVS2,61.4,56.0,10043,6.65,6.55,4.05,10043.0,176.40787500000002
1.76,Premium,I,SI2,62.0,58.0,10043,7.76,7.72,4.8,10043.0,287.55456
1.51,Very Good,H,VS1,61.5,54.0,10045,7.34,7.42,4.54,10045.0,247.261112
1.5,Very Good,E,SI1,60.5,63.0,10046,7.42,7.35,4.48,10046.0,244.32576000000003
1.08,Ideal,F,VVS2,61.6,57.0,10046,6.57,6.6,4.06,10046.0,176.04971999999998
1.0,Very Good,F,IF,63.2,63.0,10046,6.26,6.24,3.95,10046.0,154.29648
1.0,Premium,D,VVS2,61.6,60.0,10046,6.41,6.36,3.93,10046.0,160.21666800000003
1.03,Ideal,F,VVS2,61.1,57.0,10049,6.51,6.54,3.99,10049.0,169.87584600000002
1.52,Very Good,I,VS2,62.3,58.0,10051,7.32,7.28,4.55,10051.0,242.46768000000003
1.77,Ideal,D,SI2,60.9,53.0,10051,7.92,7.85,4.8,10051.0,298.4256
1.08,Ideal,F,VVS2,62.1,55.0,10052,6.57,6.6,4.09,10052.0,177.35058
1.2,Premium,G,VVS2,62.8,59.0,10053,6.72,6.65,4.2,10053.0,187.6896
1.51,Very Good,H,SI1,63.3,57.0,10053,7.23,7.34,4.61,10053.0,244.64440200000004
1.11,Ideal,G,IF,61.2,54.0,10053,6.71,6.73,4.11,10053.0,185.60061300000004
1.2,Premium,E,VS1,60.7,57.0,10053,6.89,6.81,4.16,10053.0,195.190944
1.2,Premium,G,VVS2,61.2,58.0,10053,6.88,6.84,4.2,10053.0,197.64864
1.71,Premium,I,VS1,60.3,62.0,10055,7.76,7.7,4.66,10055.0,278.44432
1.89,Premium,G,SI2,62.9,58.0,10055,7.87,7.81,4.93,10055.0,303.020971
1.0,Ideal,F,VVS1,62.3,53.0,10058,6.37,6.43,3.99,10058.0,163.42680900000002
1.07,Ideal,F,VVS2,62.3,57.0,10061,6.56,6.58,4.09,10061.0,176.544032
1.66,Premium,J,VVS2,62.6,59.0,10062,7.58,7.54,4.73,10062.0,270.334636
1.53,Ideal,H,SI1,59.8,59.0,10063,7.48,7.54,4.49,10063.0,253.23240800000002
1.51,Premium,H,SI1,58.0,59.0,10063,7.57,7.54,4.38,10063.0,250.000764
1.6,Premium,D,SI2,61.9,58.0,10064,7.54,7.49,4.65,10064.0,262.60689
1.2,Premium,F,VVS2,60.5,60.0,10064,6.98,6.87,4.19,10064.0,200.92139400000005
1.09,Premium,G,IF,61.3,58.0,10065,6.64,6.6,4.06,10065.0,177.92543999999998
1.11,Very Good,F,VVS1,62.5,59.0,10069,6.59,6.63,4.13,10069.0,180.446721
1.34,Ideal,G,VS1,62.7,57.0,10070,7.1,7.04,4.43,10070.0,221.42911999999995
1.31,Premium,G,VS1,61.5,59.0,10071,7.06,7.0,4.32,10071.0,213.49439999999998
1.31,Ideal,G,VS1,62.2,56.0,10071,7.05,7.01,4.37,10071.0,215.96758499999999
1.31,Ideal,G,VS1,61.5,57.0,10071,7.06,7.02,4.33,10071.0,214.59999599999998
2.52,Fair,G,I1,66.9,57.0,10076,8.39,8.33,5.6,10076.0,391.37672
1.53,Very Good,H,VS1,59.5,63.0,10076,7.51,7.44,4.45,10076.0,248.64108000000002
1.26,Premium,F,VS1,62.7,58.0,10076,6.93,6.86,4.32,10076.0,205.371936
1.73,Ideal,J,VS2,63.0,57.0,10076,7.64,7.6,4.8,10076.0,278.70719999999994
1.52,Premium,H,SI1,62.5,58.0,10078,7.33,7.29,4.57,10078.0,244.20114900000004
1.6,Very Good,H,SI1,63.1,58.0,10078,7.45,7.39,4.68,10078.0,257.65974
1.52,Good,H,SI1,63.6,57.0,10078,7.3,7.25,4.63,10078.0,245.04274999999998
1.52,Good,H,SI1,63.8,60.0,10078,7.3,7.24,4.64,10078.0,245.23327999999998
1.19,Ideal,D,VS1,61.1,57.0,10079,6.84,6.87,4.19,10079.0,196.89145200000002
1.5,Very Good,E,SI2,63.5,60.0,10080,7.25,7.21,4.59,10080.0,239.93077499999998
1.5,Ideal,I,VS1,61.3,57.0,10080,7.35,7.32,4.5,10080.0,242.109
1.5,Premium,I,VS1,62.7,59.0,10080,7.3,7.25,4.56,10080.0,241.33799999999997
1.5,Premium,E,SI2,59.5,55.0,10080,7.51,7.47,4.46,10080.0,250.20466199999998
1.5,Premium,H,SI1,61.4,58.0,10080,7.41,7.28,4.51,10080.0,243.291048
1.5,Ideal,H,VS1,61.3,55.0,10080,7.37,7.34,4.51,10080.0,243.97205799999998
1.5,Premium,E,SI2,61.2,59.0,10080,7.41,7.36,4.52,10080.0,246.509952
0.32,Ideal,H,VVS2,61.4,54.0,628,4.4,4.43,2.71,628.0,52.82332
0.35,Ideal,I,VVS1,61.6,55.0,628,4.55,4.58,2.81,628.0,58.55759
0.42,Ideal,J,VS2,62.0,55.0,628,4.81,4.87,3.0,628.0,70.27409999999999
0.34,Ideal,G,VS2,61.0,55.0,628,4.56,4.58,2.79,628.0,58.268592
0.32,Ideal,G,VS1,61.4,56.0,628,4.42,4.47,2.73,628.0,53.937701999999994
0.38,Ideal,E,SI2,62.1,54.1,628,4.64,4.69,2.9,628.0,63.10864
0.38,Ideal,E,SI2,61.8,56.0,628,4.62,4.66,2.87,628.0,61.788804
0.31,Ideal,F,SI1,62.0,54.0,628,4.36,4.38,2.71,628.0,51.752328000000006
0.39,Ideal,E,SI1,61.1,55.0,628,4.74,4.75,2.9,628.0,65.2935
0.32,Good,G,VS1,57.0,62.0,628,4.51,4.54,2.58,628.0,52.826532
0.34,Ideal,H,SI1,62.6,56.0,628,4.48,4.46,2.8,628.0,55.94624
0.34,Very Good,H,SI1,63.3,56.0,628,4.46,4.45,2.82,628.0,55.96854
0.34,Ideal,H,SI1,60.7,56.0,628,4.58,4.52,2.76,628.0,57.13641599999999
0.34,Good,H,SI1,63.7,57.0,628,4.45,4.44,2.83,628.0,55.91514000000001
0.31,Premium,H,VS2,61.9,58.0,628,4.39,4.37,2.71,628.0,51.989453
0.31,Ideal,H,VS2,62.0,57.0,628,4.38,4.33,2.7,628.0,51.20658
0.31,Premium,H,VS2,59.7,61.0,628,4.42,4.39,2.63,628.0,51.03199399999999
0.31,Ideal,I,VS1,61.6,55.0,628,4.36,4.34,2.68,628.0,50.712032
0.31,Ideal,I,VS1,61.9,54.0,628,4.38,4.34,2.7,628.0,51.32484
0.31,Premium,I,VS1,60.8,59.0,628,4.41,4.37,2.67,628.0,51.455439000000005
0.31,Premium,I,VS1,59.2,60.0,628,4.45,4.4,2.62,628.0,51.299600000000005
0.31,Ideal,I,VS1,62.8,55.0,628,4.35,4.31,2.72,628.0,50.99591999999999
0.31,Very Good,I,VS1,63.2,56.0,628,4.33,4.28,2.72,628.0,50.40812800000001
0.31,Premium,I,VS1,63.0,58.0,628,4.32,4.29,2.71,628.0,50.223888
0.31,Premium,I,VS1,62.6,59.0,628,4.33,4.29,2.7,628.0,50.15439000000001
0.31,Premium,I,VS1,62.3,59.0,628,4.35,4.29,2.69,628.0,50.199435
0.31,Good,I,VS1,63.7,55.0,628,4.33,4.3,2.75,628.0,51.20225
0.31,Ideal,I,VS1,62.8,57.0,628,4.32,4.28,2.7,628.0,49.921920000000014
0.31,Good,I,VS1,63.9,56.0,628,4.3,4.28,2.74,628.0,50.42696
0.31,Good,I,VS1,63.8,56.0,628,4.32,4.27,2.74,628.0,50.543136000000004
1.5,Premium,E,SI2,60.7,55.0,10080,7.44,7.39,4.5,10080.0,247.4172
1.5,Fair,E,SI2,66.3,60.0,10080,7.09,7.02,4.68,10080.0,232.93202399999998
1.16,Ideal,G,IF,62.3,55.0,10082,6.79,6.73,4.21,10082.0,192.383107
1.16,Ideal,G,IF,62.0,57.0,10082,6.73,6.7,4.16,10082.0,187.57856
1.21,Premium,D,VS1,60.2,59.0,10083,6.89,6.86,4.14,10083.0,195.678756
1.71,Premium,H,VS2,59.2,61.0,10084,7.83,7.77,4.62,10084.0,281.076642
1.72,Good,G,SI2,62.8,59.3,10084,7.55,7.62,4.76,10084.0,273.84756
1.74,Ideal,E,SI2,62.3,57.0,10085,7.8,7.7,4.83,10085.0,290.0898
1.51,Good,G,SI1,63.3,58.0,10085,7.2,7.26,4.58,10085.0,239.40576
1.74,Very Good,H,SI2,62.1,59.0,10086,7.65,7.78,4.79,10086.0,285.08643
1.5,Premium,G,SI1,62.7,58.0,10087,7.28,7.23,4.55,10087.0,239.48652
1.51,Good,E,SI1,60.4,61.0,10088,7.33,7.37,4.44,10088.0,239.85812400000003
1.82,Very Good,J,VS1,62.2,56.0,10090,7.83,7.96,4.91,10090.0,306.024588
1.51,Very Good,H,VS2,61.9,57.0,10090,7.32,7.36,4.54,10090.0,244.59340800000004
1.3,Ideal,F,VS2,62.2,56.0,10090,6.98,6.94,4.33,10090.0,209.75039600000005
1.3,Premium,F,VS2,60.4,59.0,10090,7.12,7.06,4.28,10090.0,215.14361599999998
1.5,Very Good,I,VVS2,63.3,58.0,10090,7.27,7.24,4.59,10090.0,241.593732
1.56,Premium,E,SI2,62.4,60.0,10090,7.41,7.36,4.61,10090.0,251.41833600000004
1.5,Premium,D,SI2,59.9,60.0,10090,7.48,7.41,4.46,10090.0,247.20352800000003
1.7,Premium,G,SI2,58.9,62.0,10091,7.79,7.72,4.57,10091.0,274.834316
1.57,Ideal,I,VS2,61.5,56.0,10093,7.56,7.49,4.63,10093.0,262.170972
1.07,Ideal,F,VVS2,60.3,55.0,10093,6.65,6.68,4.02,10093.0,178.57643999999996
1.31,Very Good,E,VS2,63.1,56.0,10094,6.95,6.9,4.37,10094.0,209.56335000000004
1.49,Premium,H,SI1,61.9,57.0,10096,7.35,7.31,4.54,10096.0,243.92738999999997
1.71,Ideal,I,SI2,62.1,58.0,10096,7.64,7.56,4.72,10096.0,272.619648
1.51,Ideal,H,SI1,61.9,58.0,10096,7.33,7.37,4.55,10096.0,245.800555
1.33,Good,G,VS1,62.8,60.0,10096,6.87,6.92,4.33,10096.0,205.849932
1.53,Premium,I,VS1,61.2,59.0,10098,7.39,7.41,4.53,10098.0,248.06234700000002
1.75,Very Good,I,SI2,61.2,57.0,10098,7.71,7.76,4.73,10098.0,282.994008
1.61,Ideal,I,VS2,62.5,57.0,10098,7.49,7.43,4.66,10098.0,259.332262
1.31,Ideal,G,VS1,61.9,56.0,10099,7.03,7.13,4.38,10099.0,219.54268199999999
1.22,Ideal,F,VS1,62.3,57.0,10100,6.83,6.79,4.24,10100.0,196.632968
1.64,Good,I,SI1,57.9,61.0,10102,7.78,7.74,4.49,10102.0,270.37522800000005
1.07,Ideal,E,VVS2,61.7,57.0,10104,6.55,6.61,4.06,10104.0,175.77973
1.59,Ideal,I,SI1,62.4,56.0,10106,7.48,7.46,4.66,10106.0,260.03172800000004
1.59,Very Good,I,VS2,60.5,63.0,10106,7.52,7.45,4.53,10106.0,253.78872
1.8,Very Good,J,SI1,61.4,55.0,10107,7.86,7.8,4.81,10107.0,294.89148
1.79,Ideal,J,SI1,59.8,61.0,10108,7.87,7.91,4.72,10108.0,293.82802399999997
1.22,Premium,G,VVS2,62.0,58.0,10111,6.9,6.85,4.26,10111.0,201.3489
1.09,Premium,E,VVS2,59.9,59.0,10111,6.73,6.7,4.02,10111.0,181.26582
1.58,Very Good,I,VS1,61.8,57.0,10112,7.5,7.56,4.64,10112.0,263.08799999999997
1.0,Very Good,D,VVS2,61.7,58.0,10113,6.37,6.41,3.94,10113.0,160.876898
1.23,Ideal,G,VVS1,63.2,56.0,10113,6.78,6.83,4.3,10113.0,199.12181999999999
1.51,Very Good,E,SI1,63.1,56.0,10113,7.24,7.22,4.56,10113.0,238.36396799999997
1.25,Ideal,D,VS2,62.6,56.0,10114,6.87,6.84,4.29,10114.0,201.590532
1.17,Premium,D,VS1,61.7,59.0,10115,6.77,6.72,4.16,10115.0,189.256704
1.51,Very Good,G,SI1,63.3,60.0,10116,7.2,7.24,4.57,10116.0,238.22496
1.51,Premium,D,SI1,62.2,59.0,10122,7.34,7.29,4.55,10122.0,243.46412999999998
1.5,Ideal,D,SI2,63.0,56.0,10122,7.3,7.25,4.58,10122.0,242.3965
1.28,Ideal,G,VS1,62.1,57.0,10126,6.91,6.94,4.3,10126.0,206.20822
1.43,Ideal,H,VVS2,61.6,54.0,10129,7.25,7.29,4.48,10129.0,236.77920000000003
1.51,Good,H,VS1,59.9,61.0,10129,7.34,7.39,4.41,10129.0,239.20986599999998
1.52,Ideal,F,SI2,61.9,57.0,10129,7.37,7.33,4.55,10129.0,245.800555
1.52,Very Good,I,VS2,61.7,55.0,10130,7.39,7.32,4.54,10130.0,245.590392
1.04,Very Good,D,VVS2,60.8,58.0,10130,6.49,6.53,3.96,10130.0,167.823612
1.07,Ideal,E,VVS2,62.3,56.0,10133,6.51,6.61,4.09,10133.0,175.997199
1.66,Very Good,H,SI1,62.8,56.0,10134,7.53,7.57,4.74,10134.0,270.18995400000006
1.5,Good,F,VS2,64.0,56.0,10134,7.18,7.13,4.64,10134.0,237.53737599999997
1.0,Premium,E,VVS1,60.3,54.0,10134,6.59,6.47,3.94,10134.0,167.990962
1.87,Ideal,J,SI1,62.3,57.0,10137,7.88,7.82,4.89,10137.0,301.32962399999997
1.21,Premium,E,VS1,60.3,58.0,10137,6.95,6.91,4.18,10137.0,200.74241
1.24,Ideal,F,VS1,61.5,54.0,10138,6.93,6.89,4.25,10138.0,202.92772499999998
1.24,Ideal,F,VS1,60.9,54.0,10138,6.98,6.95,4.24,10138.0,205.68664
1.5,Very Good,G,SI1,63.1,59.0,10139,7.22,7.27,4.57,10139.0,239.876558
1.11,Very Good,F,VVS1,59.7,55.0,10141,6.77,6.82,4.06,10141.0,187.45588399999997
1.1,Ideal,D,VS1,61.9,56.0,10144,6.58,6.61,4.09,10144.0,177.88964199999998
1.52,Very Good,H,SI1,62.5,58.0,10145,7.28,7.34,4.57,10145.0,244.19886400000001
1.53,Ideal,H,SI1,62.9,60.0,10145,7.36,7.28,4.61,10145.0,247.00748800000002
1.5,Very Good,I,IF,62.9,58.0,10147,7.21,7.31,4.57,10147.0,240.862307
1.01,Premium,D,VVS2,60.2,58.0,10147,6.57,6.51,3.94,10147.0,168.516558
1.51,Ideal,E,SI2,62.6,53.0,10147,7.4,7.32,4.61,10147.0,249.71448000000004
1.57,Premium,H,SI1,62.2,61.0,10149,7.38,7.32,4.57,10149.0,246.878712
1.52,Very Good,G,SI1,62.5,58.0,10150,7.26,7.3,4.55,10150.0,241.1409
1.68,Premium,I,SI1,61.5,59.0,10151,7.63,7.58,4.68,10151.0,270.669672
1.53,Ideal,H,SI1,62.3,57.0,10153,7.41,7.36,4.6,10153.0,250.87296
1.31,Ideal,G,VS1,60.5,57.0,10155,7.1,7.14,4.31,10155.0,218.49113999999997
1.2,Premium,D,VS2,61.1,58.0,10161,6.85,6.83,4.18,10161.0,195.56338999999997
1.8,Very Good,I,SI2,63.2,58.0,10161,7.75,7.66,4.87,10161.0,289.10755
1.83,Premium,H,SI1,60.4,59.0,10162,7.89,7.85,4.75,10162.0,294.198375
1.5,Very Good,I,VS1,62.2,59.0,10164,7.27,7.3,4.53,10164.0,240.41163
1.54,Premium,I,VS1,61.6,58.0,10164,7.39,7.42,4.56,10164.0,250.04212799999996
1.54,Good,I,VS1,63.6,60.0,10164,7.3,7.33,4.65,10164.0,248.81685000000002
1.5,Ideal,I,VS1,62.0,54.0,10164,7.32,7.38,4.56,10164.0,246.33849599999996
1.67,Very Good,I,VS2,60.7,60.0,10165,7.61,7.68,4.64,10165.0,271.183872
1.7,Very Good,J,VS1,62.9,58.0,10165,7.54,7.67,4.79,10165.0,277.014322
1.61,Premium,J,IF,62.1,58.0,10165,7.47,7.53,4.66,10165.0,262.120806
1.2,Premium,G,IF,59.4,61.0,10169,6.95,6.92,4.12,10169.0,198.14728000000002
1.53,Ideal,I,VS1,60.2,60.0,10171,7.51,7.48,4.51,10171.0,253.34834800000002
1.2,Very Good,F,VVS2,63.8,58.0,10173,6.67,6.69,4.26,10173.0,190.090998
1.21,Ideal,F,VS2,61.5,54.0,10177,6.88,6.89,4.24,10177.0,200.989568
2.19,Premium,J,SI2,58.8,58.0,10179,8.57,8.53,5.03,10179.0,367.703563
1.52,Premium,E,SI1,60.2,58.0,10180,7.44,7.37,4.46,10180.0,244.554288
1.01,Good,G,VS2,63.6,56.0,10181,6.31,6.24,3.99,10181.0,157.103856
2.02,Ideal,I,SI2,62.6,56.0,10181,8.05,8.01,5.03,10181.0,324.33691500000003
2.09,Premium,H,SI2,61.0,60.0,10182,8.28,8.19,5.02,10182.0,340.4222639999999
2.01,Fair,H,SI2,64.9,56.0,10184,7.88,7.81,5.09,10184.0,313.25285199999996
2.01,Fair,H,SI2,64.9,56.0,10184,7.88,7.81,5.09,10184.0,313.25285199999996
2.01,Good,I,SI1,64.1,60.0,10184,7.92,7.88,5.06,10184.0,315.79257599999994
2.01,Good,I,SI1,64.1,60.0,10184,7.92,7.88,5.06,10184.0,315.79257599999994
2.01,Very Good,H,SI2,63.1,59.0,10184,7.96,7.88,5.0,10184.0,313.624
1.24,Very Good,E,VS1,62.0,58.0,10185,6.9,6.96,4.3,10185.0,206.5032
1.51,Ideal,H,VS1,61.2,58.0,10186,7.36,7.42,4.52,10186.0,246.842624
1.35,Ideal,G,VS1,61.5,56.0,10193,7.12,7.15,4.39,10193.0,223.48612
1.53,Premium,I,VS2,62.0,58.0,10196,7.41,7.36,4.58,10196.0,249.78220800000003
1.09,Ideal,F,VVS2,62.0,56.0,10196,6.63,6.6,4.1,10196.0,179.40779999999998
1.01,Ideal,F,VVS1,60.5,60.0,10197,6.45,6.47,3.91,10197.0,163.170165
1.58,Ideal,I,VS2,61.4,55.0,10197,7.49,7.55,4.62,10197.0,261.25869
1.61,Ideal,F,SI1,60.9,57.0,10197,7.58,7.51,4.6,10197.0,261.85868
1.57,Very Good,H,SI1,62.0,60.0,10200,7.4,7.44,4.6,10200.0,253.2576
1.24,Premium,G,VVS2,59.9,60.0,10202,6.98,7.0,4.19,10202.0,204.72340000000003
1.24,Very Good,E,VS1,59.9,61.0,10202,6.96,6.99,4.18,10202.0,203.358672
1.27,Premium,G,VVS2,61.0,58.0,10203,6.96,7.01,4.26,10203.0,207.843696
1.08,Very Good,F,VVS1,61.0,58.0,10204,6.64,6.61,4.04,10204.0,177.317216
1.5,Very Good,H,VS2,63.4,57.0,10206,7.27,7.2,4.59,10206.0,240.25896
1.5,Fair,H,VS2,65.2,58.0,10206,7.12,7.06,4.62,10206.0,232.23446399999997
1.5,Premium,D,SI2,60.5,59.0,10206,7.37,7.27,4.43,10206.0,237.35895699999998
1.57,Ideal,I,VS1,62.3,57.0,10209,7.44,7.48,4.65,10209.0,258.77808000000005
1.56,Ideal,F,SI2,61.6,56.0,10210,7.41,7.45,4.58,10210.0,252.83661
1.51,Ideal,E,SI2,62.5,57.0,10210,7.29,7.34,4.57,10210.0,244.53430200000003
1.12,Premium,F,VVS2,62.4,59.0,10211,6.66,6.58,4.13,10211.0,180.988164
1.52,Premium,E,SI2,61.0,59.0,10214,7.39,7.33,4.49,10214.0,243.217463
1.52,Ideal,I,VS1,62.9,60.0,10214,7.31,7.27,4.59,10214.0,243.92958299999998
1.52,Very Good,E,SI2,63.3,58.0,10214,7.31,7.25,4.61,10214.0,244.318475
1.5,Ideal,E,SI1,62.3,57.0,10214,7.33,7.28,4.55,10214.0,242.79891999999998
1.2,Ideal,E,VS2,61.3,56.0,10214,6.89,6.84,4.21,10214.0,198.40719599999997
1.51,Very Good,I,VS1,61.1,61.0,10215,7.32,7.37,4.49,10215.0,242.228316
1.63,Very Good,H,SI1,59.8,60.0,10216,7.64,7.68,4.58,10216.0,268.732416
1.51,Good,G,SI1,58.8,62.0,10216,7.4,7.49,4.38,10216.0,242.76588
1.55,Fair,F,SI1,59.7,66.0,10217,7.59,7.47,4.49,10217.0,254.570877
1.5,Ideal,G,SI1,61.7,56.0,10219,7.36,7.32,4.53,10219.0,244.05465600000005
1.54,Premium,G,SI1,61.3,59.0,10219,7.41,7.38,4.53,10219.0,247.726674
1.5,Premium,G,SI1,60.2,61.0,10219,7.28,7.2,4.36,10219.0,228.53376000000003
1.01,Premium,D,VVS2,62.4,60.0,10221,6.31,6.36,3.95,10221.0,158.51982
1.52,Premium,G,SI1,62.3,58.0,10221,7.35,7.31,4.57,10221.0,245.539245
1.3,Ideal,G,VS1,62.0,55.0,10221,7.02,6.98,4.34,10221.0,212.658264
1.22,Ideal,G,VVS2,62.3,56.0,10221,6.84,6.81,4.25,10221.0,197.9667
1.07,Ideal,E,VVS2,61.3,56.0,10222,6.53,6.6,4.02,10222.0,173.25395999999998
1.59,Premium,I,VS2,60.2,60.0,10222,7.61,7.58,4.57,10222.0,263.61496600000004
1.53,Premium,H,VS2,59.3,59.0,10224,7.53,7.59,4.48,10224.0,256.044096
1.53,Premium,H,VS2,59.8,58.0,10224,7.49,7.52,4.49,10224.0,252.898352
1.51,Very Good,H,VS2,62.8,58.0,10225,7.21,7.28,4.55,10225.0,238.82404000000002
1.37,Very Good,G,VS1,58.3,60.0,10226,7.3,7.35,4.27,10226.0,229.10684999999995
1.13,Ideal,G,IF,61.7,57.0,10228,6.65,6.7,4.12,10228.0,183.56660000000002
1.51,Ideal,I,SI1,61.8,56.0,10232,7.37,7.34,4.55,10232.0,246.13589
1.21,Ideal,G,VVS1,60.2,57.0,10232,7.02,6.94,4.2,10232.0,204.61896000000002
1.51,Premium,G,SI1,62.5,60.0,10235,7.28,7.32,4.56,10235.0,243.00057600000002
1.61,Ideal,I,SI1,62.4,55.0,10236,7.49,7.52,4.68,10236.0,263.600064
1.12,Ideal,F,VVS2,60.4,56.0,10236,6.82,6.78,4.11,10236.0,190.04475600000004
1.6,Very Good,I,VS1,62.3,59.0,10238,7.46,7.51,4.66,10238.0,261.074636
1.52,Ideal,H,SI1,61.4,55.0,10239,7.38,7.48,4.56,10239.0,251.722944
1.16,Ideal,D,VS1,61.2,58.0,10241,6.73,6.76,4.13,10241.0,187.89352399999999
1.31,Ideal,F,VS2,59.6,60.0,10243,7.06,7.16,4.24,10243.0,214.330304
1.35,Ideal,G,VS1,62.2,57.0,10244,7.09,7.05,4.4,10244.0,219.9318
1.21,Premium,F,VS1,61.9,58.0,10245,6.82,6.76,4.2,10245.0,193.63344
1.09,Ideal,F,VVS2,62.1,56.0,10246,6.55,6.59,4.08,10246.0,176.11115999999998
1.7,Very Good,H,SI2,60.8,56.0,10255,7.67,7.72,4.68,10255.0,277.11403199999995
1.34,Ideal,H,VVS1,62.1,56.0,10255,7.05,7.11,4.4,10255.0,220.55220000000003
1.5,Good,H,VS1,63.4,59.0,10256,7.2,7.29,4.59,10256.0,240.91992
1.21,Ideal,G,VVS2,60.6,56.0,10256,6.9,6.89,4.18,10256.0,198.72137999999998
1.14,Premium,E,VVS2,59.7,58.0,10258,6.83,6.91,4.1,10258.0,193.50073
1.04,Very Good,F,IF,63.0,55.0,10264,6.36,6.53,4.06,10264.0,168.615048
1.07,Ideal,D,VVS2,61.3,58.0,10266,6.55,6.64,4.04,10266.0,175.70767999999998
1.51,Premium,G,SI1,60.6,60.0,10267,7.45,7.41,4.5,10267.0,248.42025
1.72,Ideal,G,SI2,62.8,59.0,10268,7.62,7.55,4.76,10268.0,273.84756
1.74,Premium,H,SI2,62.1,59.0,10270,7.78,7.65,4.79,10270.0,285.08643
1.5,Good,G,SI1,62.9,58.0,10271,7.17,7.3,4.55,10271.0,238.15155
1.51,Premium,H,SI1,62.3,59.0,10274,7.29,7.23,4.52,10274.0,238.234284
1.55,Ideal,D,SI2,61.1,56.0,10275,7.45,7.48,4.56,10275.0,254.11056
1.23,Very Good,F,VS1,60.8,58.0,10276,6.9,6.94,4.21,10276.0,201.60006
1.51,Good,H,SI1,61.5,61.0,10277,7.29,7.34,4.5,10277.0,240.7887
1.55,Premium,H,SI1,61.8,59.0,10277,7.45,7.38,4.58,10277.0,251.81298
1.57,Ideal,I,VS2,62.7,56.0,10278,7.36,7.4,4.63,10278.0,252.16832000000002
1.61,Premium,D,SI2,61.3,58.0,10278,7.56,7.49,4.61,10278.0,261.03848400000004
